rng_seed,num_nodes,threads_per_task,tasks_per_node,model_time_sim,wall_time_create,wall_time_connect,wall_time_sim,wall_time_phase_collocate,wall_time_phase_communicate,wall_time_phase_deliver,wall_time_phase_update,wall_time_communicate_target_data,wall_time_gather_spike_data,wall_time_gather_target_data,wall_time_communicate_prepare,base_memory,network_memory,init_memory,total_memory,num_connections,local_spike_counter,e_counter
55,1,2,2,10000.0,0.0109365,49.7546085,230.860225,0.35618950000000005,1.9727135,153.64358149999998,73.933329,0.0020455,156.624802,6.143167999999999,10.6685905,-1.0,16466504.0,16466504.0,16466504.0,298880968.0,2470607.0,2470607.0
55,1,2,4,10000.0,0.0061495000000000005,24.78909125,91.8491535,0.33396275,1.89744075,61.80030825,26.918663000000002,0.009364,64.65865475,3.091584,5.35364775,-1.0,17963152.0,17963152.0,17963152.0,298880968.0,2460359.0,2460359.0
55,1,2,8,10000.0,0.003371125,11.0573365,29.411874124999997,0.298412375,1.791952125,18.321135124999998,8.149876124999999,0.014528875,21.015289125000002,1.5662880000000001,2.726834375,-1.0,21315872.0,21315872.0,21315872.0,298880968.0,2463920.0,2463920.0
55,1,2,16,10000.0,0.0016996875,5.5944030625,13.4507456875,0.27419393750000004,1.7018499999999999,6.5198230625,4.110145125000001,0.012984937499999998,9.092949125,0.811112375,1.4449773125,-1.0,27968064.0,27968064.0,27968064.0,298880968.0,2462090.0,2462090.0
55,1,2,32,10000.0,0.00117265625,2.82308415625,10.804386375,0.29364175,2.750741875,4.3496696875000005,2.58537375,0.0268419375,7.9635745625,0.43696075,0.838896625,-1.0,41190528.0,41190528.0,41190528.0,298880968.0,2470978.0,2470978.0
55,1,2,64,10000.0,0.0008775625000000001,1.48117825,9.208479656249999,0.28936553125,3.1663964843750003,3.2489240156249997,1.766042125,0.06777825,7.198377031250001,0.28390693749999996,0.6631809687500001,-1.0,68698112.0,68698112.0,68698112.0,298880968.0,2457922.0,2457922.0

